"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix","cook_pvi"
"P000422","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000422.json","Earl","Pomeroy","1952-09-02","M","D",,"earlpomeroy","400323","29384","/m/027dby","","",false,"4",1340,23,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nd/cd:1","ND","At-Large",true,"3800",1.72,86.24,15.04,,"11486",,,,,,
"P000444","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000444.json","John","Porter","1935-06-01","M","R",,,"400604","14677",,"","",false,"18",1340,27,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:il/cd:10","IL","10",false,"1710",2.01,86.3,14.88,"Edward",,,,,,,
"P000449","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000449.json","Rob","Portman","1955-12-19","M","R","SenRobPortman","SenRobPortman","400325","29386","/m/0343xg","","https://www.portman.senate.gov",false,"4",1340,29,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:oh/cd:2","OH","2",false,"3902",2.16,93.47,7.63,,"31819","senrobportman","27008","N00003682","https://www.portman.senate.gov/public/index.cfm/rss/feed",,
"P000452","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000452.json","Glenn","Poshard","1945-10-30","M","D",,,"408839","15623",,"","",false,"8",1340,0,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:il/cd:19","IL","19",false,"1719",0,78.07,23.19,,,,,,,,
"P000555","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000555.json","Deborah","Pryce","1951-07-29","F","R",,,"400327","29390",,"","",false,"4",1340,65,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:oh/cd:15","OH","15",false,"3915",4.85,93.34,7.95,"D.",,,,,,,
"Q000013","Representative","Rep.","https://api.propublica.org/congress/v1/members/Q000013.json","James","Quillen","1916-01-11","M","R",,,"408976","10616",,"","",false,"34",1340,101,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:tn/cd:1","TN","1",false,"4701",7.54,94.57,6.68,"Henry",,,,,,,
"Q000016","Representative","Rep.","https://api.propublica.org/congress/v1/members/Q000016.json","Jack","Quinn","1951-04-13","M","R",,,"400329","29381",,"","",false,"4",1340,58,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:30","NY","30",false,"3630",4.33,87.96,13.33,,,,,,,,
"R000004","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000004.json","George","Radanovich","1955-06-20","M","R","RepRadanovich","RadanovichCA19","400330","29505",,"","",false,"2",1340,63,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:19","CA","19",false,"0619",4.7,96.43,4.87,"P.","36533",,,,,,
"R000011","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000011.json","Nick","Rahall","1949-05-20","M","D",,"NRAHALLWV03","400331","14448","/m/024zc8","","http://rahall.house.gov",false,"20",1340,3,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wv/cd:3","WV","3",false,"5403",0.22,84.24,17.02,"J.","8272","NickRahall",,,,"II",
"R000033","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000033.json","James","Ramstad","1946-05-06","M","R",,,"400332","15832",,"","",false,"6",1340,39,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mn/cd:3","MN","3",false,"2703",2.91,83.31,17.97,"M.",,,,,,,
"R000053","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000053.json","Charles","Rangel","1930-06-11","M","D","CBRangel","RepRangel","400333","13035","/m/024_vw","","http://rangel.house.gov",false,"26",1340,116,4,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:15","NY","15",false,"3615",8.66,92.61,8.77,"B.","1745","CBRangel",,,,,
"R000122","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000122.json","Jack","Reed","1949-11-12","M","D","SenJackReed","SenatorReed","300081","29142","/m/0202mc","","https://www.reed.senate.gov",false,"6",1340,6,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ri/cd:2","RI","2",false,"4402",0.45,92.42,8.85,,"24239","SenJackReed","27060","N00000362",,,
"R000141","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000141.json","Ralph","Regula","1924-12-03","M","R",,,"400334","14045",,"","",false,"24",1340,4,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:oh/cd:16","OH","16",false,"3916",0.3,92.33,8.91,,,,,,,,
"R000178","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000178.json","Mel","Reynolds","1952-01-08","M","D",,,"409154","29347",,"","",false,"4",700,321,2,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:il/cd:2","IL","2",false,"1702",45.86,94.03,8.24,,,,,,,,
"R000229","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000229.json","Bill","Richardson","1947-11-15","M","D",,,"409205","15055",,"","",false,"14",1340,66,2,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nm/cd:3","NM","3",false,"3503",4.93,88.93,12.4,,,,,,,,
"R000252","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000252.json","Frank","Riggs","1950-09-05","M","R",,,"409228","15834",,"","",false,"4",1340,58,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:1","CA","1",false,"0601",4.33,93.05,7.67,,,,,,,,
"R000281","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000281.json","Lynn","Rivers","1956-12-19","F","D",,,"400528","29531",,"","",false,"2",1340,5,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mi/cd:13","MI","13",false,"2613",0.37,93.93,7.33,"N.",,,,,,,
"R000307","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000307.json","Pat","Roberts","1936-04-20","M","R","SenPatRoberts","SenPatRoberts","300083","14852","/m/01_pdv","","https://www.roberts.senate.gov",false,"16",1340,36,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ks/cd:1","KS","1",false,"2001",2.69,95.65,5.38,,"16354","SenPatRoberts","26866","N00005285","https://www.roberts.senate.gov/public/index.cfm?a=RSS.Feed",,
"R000385","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000385.json","Tim","Roemer","1956-10-30","M","D",,,"400520","15835",,"","",false,"6",1340,2,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:in/cd:3","IN","3",false,"1803",0.15,72.7,28.56,,,,,,,,
"R000395","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000395.json","Harold","Rogers","1937-12-31","M","R","RepHalRogers","RepHalRogers","400340","14854","/m/025jnx","","https://halrogers.house.gov",false,"16",1340,49,0,"2021-03-02 02:35:52 -0500","ocd-division/country:us/state:ky/cd:5","KY","5",false,"2105",3.66,95.2,5.92,,"6739","CongressmanHalRogers","26875","N00003473",,,
"R000409","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000409.json","Dana","Rohrabacher","1947-06-21","M","R",,"RepDanaRohrabacher","400343","15621","/m/02gtr","","https://rohrabacher.house.gov",false,"8",1340,11,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:45","CA","45",false,"0645",0.82,90.81,10.44,,"5590",,"26763","N00007151",,,
"R000417","Resident Commissioner","R.C.","https://api.propublica.org/congress/v1/members/R000417.json","Carlos","Romero-Barcelo","1932-09-04","M","D",,,"400615","70304",,"","",false,"4",0,0,0,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:pr/cd:80","PR","At-Large",true,"7298",0,0,,,,,,,,,
"R000435","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000435.json","Ileana","Ros-Lehtinen","1952-07-15","F","R","RosLehtinen","IleanaRosLehtinen","400344","15634","/m/02530d","","https://ros-lehtinen.house.gov",false,"8",1340,60,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:fl/cd:18","FL","18",false,"1218",4.48,89.8,11.5,,"3206","iroslehtinen","26815","N00002858",,,
"R000436","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000436.json","Charles","Rose","1939-08-10","M","D",,,"409400","14048",,"","",false,"24",1340,155,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nc/cd:7","NC","7",false,"3707",11.57,83.21,18.12,"Grandison",,,,,,,
"R000459","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000459.json","Toby","Roth","1938-10-10","M","R",,,"409423","14655",,"","",false,"18",1340,67,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wi/cd:8","WI","8",false,"5508",5,91.47,9.75,"A.",,,,,,,
"R000465","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000465.json","Marge","Roukema","1929-09-19","F","R",,,"400533","14855",,"","",false,"16",1340,61,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nj/cd:5","NJ","5",false,"3405",4.55,77.49,23.81,,,,,,,,
"R000486","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000486.json","Lucille","Roybal-Allard","1941-06-12","F","D","RepRoybalAllard","RepRoybalAllard","400347","29317","/m/024txf","","https://roybal-allard.house.gov",false,"4",1340,15,4,"2021-03-02 02:35:52 -0500","ocd-division/country:us/state:ca/cd:33","CA","33",false,"0633",1.12,94.28,7,,"26136","RepRoybalAllard","26766","N00006671","https://roybal-allard.house.gov/news/rss.aspx",,
"R000487","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000487.json","Edward","Royce","1951-10-12","M","R","RepEdRoyce","RepEdRoyce","400348","29321","/m/024xcy","","https://royce.house.gov",false,"4",1340,15,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:39","CA","39",false,"0639",1.12,90.16,11.09,,"28461","EdRoyce","26772","N00008264",,,
"R000515","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000515.json","Bobby","Rush","1946-11-23","M","D","RepBobbyRush","CongressmanRush","400350","29346","/m/0255x3","","https://rush.house.gov",false,"4",1340,134,3,"2021-03-02 02:35:53 -0500","ocd-division/country:us/state:il/cd:1","IL","1",false,"1701",10,90.92,10.31,"L.","26127","congressmanbobbyrush","26831","N00004887","https://rush.house.gov/rss.xml",,
"R000566","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000566.json","Jim","Ryun","1947-04-29","M","R",,,"400353","29723",,"","",false,"2",0,0,0,"2013-04-12 20:12:02 -0400","ocd-division/country:us/state:ks/cd:2","KS","2",false,"2002",0,0,,"R.",,,,,,,
"S000005","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000005.json","Martin","Sabo","1938-02-28","M","D",,,"400354","14656",,"","",false,"18",1340,15,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mn/cd:5","MN","5",false,"2705",1.12,91.51,9.67,"Olav",,,,,,,
"S000018","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000018.json","Matt","Salmon","1958-01-21","M","R","RepMattSalmon","repmattsalmon","400606","29500","/m/03_8gd","","http://salmon.house.gov",false,"2",1340,12,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:az/cd:1","AZ","1",false,"0401",0.9,93.93,7.24,,"37033","RepMattSalmon",,,,,
"S000033","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000033.json","Bernard","Sanders","1941-09-08","M","ID","SenSanders","senatorsanders","400357","29147","/m/01_gbv","","https://www.sanders.senate.gov",false,"6",1340,33,2,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:vt/cd:1","VT","At-Large",true,"5000",2.46,27.11,73.92,,"994","senatorsanders","27110","N00000528",,,
"S000051","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000051.json","Mark","Sanford","1960-05-28","M","R","RepSanfordSC","RepSanfordSC","400607","29565","/m/02c6ck","","https://sanford.house.gov",false,"2",1340,6,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:sc/cd:1","SC","1",false,"4501",0.45,85.1,16.14,,"6513","RepSanfordSC","21991","N00002424",,,
"S000094","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000094.json","Tom","Sawyer","1945-08-15","M","D",,,"400539","15441",,"","",false,"10",1340,8,8,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:oh/cd:14","OH","14",false,"3914",0.6,93.28,7.98,,,,,,,,
"S000097","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000097.json","H. James","Saxton","1943-01-22","M","R",,,"400359","15231",,"","",false,"14",1340,25,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nj/cd:3","NJ","3",false,"3403",1.87,92.6,8.66,,,,,,,,
"S000106","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000106.json","Joe","Scarborough","1963-04-09","M","R",,,"400608","39508",,"","",false,"2",1340,71,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:fl/cd:1","FL","1",false,"1201",5.3,87.79,13.44,,,,,,,,
"S000109","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000109.json","Dan","Schaefer","1936-01-25","M","R",,,"409618","15081",,"","",false,"14",1340,17,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:co/cd:6","CO","6",false,"0806",1.27,96.32,4.93,,,,,,,,
"S000125","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000125.json","Steven","Schiff","1947-03-18","M","R",,,"409633","15627",,"","",false,"8",1340,45,6,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nm/cd:1","NM","1",false,"3501",3.36,88.82,12.38,,,,,,,,
"S000142","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000142.json","Patricia","Schroeder","1940-07-30","F","D",,,"409650","14051",,"","",false,"24",1340,40,3,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:co/cd:1","CO","1",false,"0801",2.99,88.92,12.38,"Scott",,,,,,,
"S000148","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000148.json","Charles","Schumer","1950-11-23","M","D","SenSchumer","SenatorSchumer","300087","14858","/m/01w74d","","https://www.schumer.senate.gov",false,"16",1340,79,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:9","NY","9",false,"3609",5.9,90.34,10.82,"E.","5929","senschumer","26976","N00001093",,,
"S000185","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000185.json","Robert","Scott","1947-04-30","M","D","BobbyScott","repbobbyscott","400364","39307","/m/03twgl","","https://bobbyscott.house.gov",false,"4",1340,18,2,"2021-03-02 02:35:54 -0500","ocd-division/country:us/state:va/cd:3","VA","3",false,"5103",1.34,90.92,10.27,"C.","25888","RepBobbyScott","27117","N00002147","https://bobbyscott.house.gov/rss.xml",,
"S000213","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000213.json","Andrea","Seastrand","1941-08-05","F","R",,,"409718","29506",,"","",false,"2",1340,41,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:22","CA","22",false,"0622",3.06,96.98,4.13,,,,,,,,
"S000244","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000244.json","F.","Sensenbrenner","1943-06-14","M","R","JimPressOffice","RepSensenbrenner","400365","14657","/m/024tp2","","https://sensenbrenner.house.gov",false,"18",1340,1,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wi/cd:9","WI","9",false,"5509",0.07,85.94,15.3,"James","1507","RepSensenbrenner","27142","N00004291",,,
"S000248","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000248.json","José","Serrano","1943-10-24","M","D","RepJoseSerrano",,"400366","29134","/m/03s6z9","","https://serrano.house.gov",false,"8",1340,46,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:16","NY","16",false,"3616",3.43,93.57,7.73,"E.","14306","RepJoseSerrano","26981","N00001813","https://serrano.house.gov/rss.xml",,
"S000275","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000275.json","John","Shadegg","1949-10-22","M","R",,"JohnShadegg","400368","29501","/m/024p60","","",false,"2",1340,6,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:az/cd:4","AZ","4",false,"0404",0.45,93.88,7.36,,"37037",,,,,,
"S000303","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000303.json","E. Clay","Shaw","1939-04-19","M","R",,,"400369","14860",,"","",false,"16",1340,24,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:fl/cd:22","FL","22",false,"1222",1.79,93.47,7.79,,,,,,,,
"S001144","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001144.json","Christopher","Shays","1945-10-18","M","R",,,"400370","15448",,"","",false,"10",1340,0,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ct/cd:4","CT","4",false,"0904",0,76.37,24.86,"H.",,,,,,,
"S000394","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000394.json","Bud","Shuster","1932-01-23","M","R",,,"400374","14052",,"","",false,"24",1340,39,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:pa/cd:9","PA","9",false,"4209",2.91,95.42,5.53,,,,,,,,
"S000453","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000453.json","Norman","Sisisky","1927-06-09","M","D",,,"400609","15059",,"","",false,"14",1340,100,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:va/cd:4","VA","4",false,"5104",7.46,66.21,35.15,,,,,,,,
"S000462","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000462.json","David","Skaggs","1943-02-22","M","D",,,"409954","15442",,"","",false,"10",1340,14,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:co/cd:2","CO","2",false,"0802",1.04,90.79,10.48,"E.",,,,,,,
"S000463","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000463.json","Joe","Skeen","1927-06-30","M","R",,,"400534","14861",,"","",false,"16",1340,4,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nm/cd:2","NM","2",false,"3502",0.3,95.97,5.27,,,,,,,,
"S000465","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000465.json","Ike","Skelton","1931-12-20","M","D",,,"400377","14451","/m/02tjwd","","",false,"20",1340,19,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mo/cd:4","MO","4",false,"2904",1.42,66.11,35.17,,"449",,,,,,
"S000480","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000480.json","Louise","Slaughter","1929-08-14","F","D","LouiseSlaughter","louiseslaughter","400378","15444","/m/03tvt9","","https://louise.house.gov",false,"10",1340,33,3,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:28","NY","28",false,"3628",2.46,92.99,8.3,"M.","1755","RepLouiseSlaughter","26991","N00001311",,,
"S000522","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000522.json","Christopher","Smith","1953-03-04","M","R","RepChrisSmith","USRepChrisSmith","400380","14863","/m/033f4d","","https://chrissmith.house.gov",false,"16",1340,33,0,"2021-03-02 02:35:55 -0500","ocd-division/country:us/state:nj/cd:4","NJ","4",false,"3404",2.46,88.52,12.75,"H.","6411","RepChrisSmith","26952","N00009816","https://chrissmith.house.gov/news/rss.aspx",,
"S000583","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000583.json","Lamar","Smith","1947-11-19","M","R","LamarSmithTX21","lamarsmithtexas21","400381","15445","/m/03twnt","","https://lamarsmith.house.gov",false,"10",1340,49,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:tx/cd:21","TX","21",false,"4821",3.66,97.6,3.6,,"8884","LamarSmithTX21","27097","N00001811",,,
"S000587","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000587.json","Linda","Smith","1950-07-16","F","R",,,"410067","29579",,"","",false,"2",1340,41,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wa/cd:3","WA","3",false,"5303",3.06,93.54,7.74,,,,,,,,
"S000597","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000597.json","Nick","Smith","1934-11-05","M","R",,,"400382","29364",,"","",false,"4",1340,37,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mi/cd:7","MI","7",false,"2607",2.76,90.4,10.79,,,,,,,,
"S000675","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000675.json","Gerald","Solomon","1930-08-14","M","R",,,"410147","14662",,"","",false,"18",1340,47,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:22","NY","22",false,"3622",3.51,95.75,5.53,"B.H.",,,,,,,
"S001143","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001143.json","Mark","Souder","1950-07-18","M","R",,"repmarksouder","400385","29519","/m/022r73","","",false,"2",1340,25,5,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:in/cd:4","IN","4",false,"1804",1.87,91.27,9.99,,,,,,,,
"S000718","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000718.json","Floyd","Spence","1928-04-09","M","R",,,"400610","13042",,"","",false,"26",1340,19,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:sc/cd:2","SC","2",false,"4502",1.42,96.64,4.54,,,,,,,,
"S000749","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000749.json","John","Spratt","1942-11-01","M","D",,"JohnMSpratt","400386","15063",,"","",false,"14",1340,22,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:sc/cd:5","SC","5",false,"4505",1.64,85.22,16.05,"M.","13719",,,,,"Jr.",
"S000810","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000810.json","Pete","Stark","1931-11-11","M","D","petestark","repstark","400387","14053","/m/024t66","","",false,"24",1340,146,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:13","CA","13",false,"0613",10.9,87.83,12.51,,"6747",,,,,,
"S000822","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000822.json","Cliff","Stearns","1941-04-16","M","R","RepCliffStearns","Repcliffstearns","400388","15630",,"","",false,"8",1340,5,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:fl/cd:6","FL","6",false,"1206",0.37,93.64,7.6,,"6095",,,,,,
"S000851","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000851.json","Charles","Stenholm","1938-10-26","M","D",,,"400389","14664",,"","",false,"18",1340,17,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:tx/cd:17","TX","17",false,"4817",1.27,59.98,41.21,"W.",,,,,,,
"S000937","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000937.json","Steve","Stockman","1956-11-14","M","R","SteveWorks4You","SteveStockmanTX","410396","29570","/m/03s7kz","","http://stockman.house.gov",false,"2",1340,78,3,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:tx/cd:9","TX","9",false,"4809",5.82,87.05,14.18,,"3626","CongressmanStockman",,,,,
"S000948","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000948.json","Louis","Stokes","1925-02-23","M","D",,,"410407","12030",,"","",false,"28",1340,156,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:oh/cd:11","OH","11",false,"3911",11.64,93.94,7.3,,,,,,,,
"S001040","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001040.json","Gerry","Studds","1937-05-12","M","D",,,"410496","14055",,"","",false,"24",1340,100,3,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ma/cd:10","MA","10",false,"2510",7.46,94.67,6.51,"Eastman",,,,,,,
"S001044","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001044.json","Bob","Stump","1927-04-04","M","R",,,"400504","14454",,"","",false,"20",1340,3,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:az/cd:3","AZ","3",false,"0403",0.22,93.42,7.82,,,,,,,,
"S001045","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001045.json","Bart","Stupak","1952-02-29","M","D",,"BartStupak","400391","29360","/m/02d43m","","",false,"4",1340,19,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mi/cd:1","MI","1",false,"2601",1.42,88.21,12.99,,"28206",,,,,,
"T000024","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000024.json","James","Talent","1956-10-18","M","R",,,"300096","29369",,"","",false,"4",1340,26,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mo/cd:2","MO","2",false,"2902",1.94,96.3,4.88,"M.",,,,,,,
"T000038","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000038.json","John","Tanner","1944-09-22","M","D",,,"400395","15631","/m/0j9pvzd","","",false,"8",1340,36,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:tn/cd:8","TN","8",false,"4708",2.69,70.3,30.99,,"6116",,,,,,
"T000048","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000048.json","Randy","Tate","1965-11-23",,"R",,,"410636","29582",,"","",false,"2",1340,11,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wa/cd:9","WA","9",false,"5309",0.82,95.72,5.53,"J.",,,,,,,
"T000058","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000058.json","William","Tauzin","1943-06-14","M","R",,,"400397","14679",,"","",false,"18",705,42,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:la/cd:3","LA","3",false,"2203",5.96,95.25,5.36,"J.",,,,,,,
"T000058","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000058.json","William","Tauzin","1943-06-14","M","D",,,"400397","14679",,"","",false,"18",635,32,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:la/cd:3","LA","3",false,"2203",5.04,39.15,62.81,"J.",,,,,,,
"T000067","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000067.json","Charles","Taylor","1941-01-23","M","R",,,"400398","15839",,"","",false,"6",1340,49,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nc/cd:11","NC","11",false,"3711",3.66,95.35,5.85,"H.",,,,,,,
"T000074","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000074.json","Gene","Taylor","1953-09-17","M","D",,"repgenetaylor","400399","15640","/m/033tcw","","",false,"8",1340,9,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ms/cd:5","MS","5",false,"2805",0.67,55.34,45.92,,"1000578",,,,,,
"T000113","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000113.json","Frank","Tejeda","1945-10-02","M","D",,,"410695","39303",,"","",false,"4",1340,67,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:tx/cd:28","TX","28",false,"4828",5,77.1,23.97,,,,,,,,
"T000188","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000188.json","William","Thomas","1941-12-06","M","R",,,"400401","14669",,"","",false,"18",1340,18,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:21","CA","21",false,"0621",1.34,94.28,6.97,"M.",,,,,,,
"T000193","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000193.json","Bennie","Thompson","1948-01-28","M","D","BennieGThompson","RepBennieThompson","400402","29368","/m/033tc5","","https://benniethompson.house.gov",false,"4",1340,36,1,"2021-03-02 02:35:57 -0500","ocd-division/country:us/state:ms/cd:2","MS","2",false,"2802",2.69,89.27,11.94,,"7304","CongressmanBennieGThompson","26929","N00003288","https://benniethompson.house.gov/rss.xml",,
