"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","last_updated","ocd_id","state","district","at_large","geoid","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix","senate_class","state_rank","lis_id"
"S000997","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000997.json","Samuel","Stratton","1916-09-27","M","D",,,"410455","9017",,"","",false,"28","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ny/cd:23","NY","23",false,"3623","Studdiford",,,,,,,,,
"S001040","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001040.json","Gerry","Studds","1937-05-12","M","D",,,"410496","14055",,"","",false,"14","2008-08-22 06:18:01 -0400","ocd-division/country:us/state:ma/cd:10","MA","10",false,"2510","Eastman",,,,,,,,,
"S001044","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001044.json","Bob","Stump","1927-04-04","M","R",,,"400504","14454",,"","",false,"10","2008-08-22 06:16:57 -0400","ocd-division/country:us/state:az/cd:3","AZ","3",false,"0403",,,,,,,,,,
"S001075","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001075.json","Donald","Sundquist","1936-03-15","M","R",,,"410529","15065",,"","",false,"4","2008-08-22 06:18:52 -0400","ocd-division/country:us/state:tn/cd:7","TN","7",false,"4707","Kenneth",,,,,,,,,
"S001077","Delegate","Del.","https://api.propublica.org/congress/v1/members/S001077.json","Fof","Sunia","1937-03-13",,"D",,,"410531","14891",,"","",false,"3","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:as","AS",,,,"Iosefa Fiti",,,,,,,"8","",""
"S001101","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001101.json","David","Sweeney","1955-09-15","M","R",,,"410553","15237",,"","",false,"2","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:tx/cd:14","TX","14",false,"4814","McCann",,,,,,,,,
"S001115","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001115.json","Allan","Swift","1935-09-12","M","D",,,"410567","14666",,"","",false,"8","2008-08-22 06:17:53 -0400","ocd-division/country:us/state:wa/cd:2","WA","2",false,"5302","Byron",,,,,,,,,
"S001122","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001122.json","Patrick","Swindall","1950-10-18","M","R",,,"410574","15238",,"","",false,"2","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ga/cd:4","GA","4",false,"1304","Lynn",,,,,,,,,
"S001139","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001139.json","Michael","Synar","1950-10-17","M","D",,,"410589","14667",,"","",false,"8","2008-08-22 06:17:53 -0400","ocd-division/country:us/state:ok/cd:2","OK","2",false,"4002","Lynn",,,,,,,,,
"T000034","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000034.json","Robert","Tallon","1946-08-08","M","D",,,"410623","15068",,"","",false,"4","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:sc/cd:6","SC","6",false,"4506","Mooneyhan",,,,,,,,,
"T000053","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000053.json","Thomas","Tauke","1950-10-11","M","R",,,"410641","14668",,"","",false,"8","2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ia/cd:2","IA","2",false,"1902","Joseph",,,,,,,,,
"T000058","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000058.json","William","Tauzin","1943-06-14","M","D",,,"400397","14679",,"","",false,"8","2008-08-22 06:17:54 -0400","ocd-division/country:us/state:la/cd:3","LA","3",false,"2203","J.",,,,,,,,,
"T000075","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000075.json","Gene","Taylor","1928-02-10",,"R",,,"410659","14057",,"","",false,"14","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:mo/cd:7","MO","7",false,"2907",,,,,,,,,,
"T000184","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000184.json","Robert","Thomas","1943-11-20","M","D",,,"410765","15068",,"","",false,"4","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ga/cd:1","GA","1",false,"1301","Lindsay",,,,,,,,,
"T000188","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000188.json","William","Thomas","1941-12-06","M","R",,,"400401","14669",,"","",false,"8","2008-08-22 06:18:19 -0400","ocd-division/country:us/state:ca/cd:20","CA","20",false,"0620","M.",,,,,,,,,
"T000316","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000316.json","Esteban","Torres","1930-01-27","M","D",,,"410889","15069",,"","",false,"4","2008-08-22 06:18:02 -0400","ocd-division/country:us/state:ca/cd:34","CA","34",false,"0634","Edward",,,,,,,,,
"T000317","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000317.json","Robert","Torricelli","1951-08-27","M","D",,,"300156","15070",,"","",false,"4","2013-04-12 20:11:59 -0400","ocd-division/country:us/state:nj/cd:9","NJ","9",false,"3409","G.",,,,,,,,,
"T000326","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000326.json","Edolphus","Towns","1934-07-21","M","D","edtowns","CongressmanEdTowns","400409","15072","/m/03jqnw","","",false,"4","2016-06-14 16:33:26 -0400","ocd-division/country:us/state:ny/cd:11","NY","11",false,"3611",,"6807",,,,,,,,
"T000350","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000350.json","James","Traficant","1941-05-08","M","D",,,"400611","15239",,"","",false,"2","2017-11-29 06:35:54 -0500","ocd-division/country:us/state:oh/cd:17","OH","17",false,"3917","A.",,,,,,"Jr.",,,
"T000356","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000356.json","Jerome","Traxler","1931-07-21",,"D",,,"410926","14075",,"","",false,"14","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:mi/cd:8","MI","8",false,"2608","Bob",,,,,,,,,
"U000001","Representative","Rep.","https://api.propublica.org/congress/v1/members/U000001.json","Morris","Udall","1922-06-15",,"D",,,"411025","10566",,"","",false,"26","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:az/cd:2","AZ","2",false,"0402","King",,,,,,,,,
"V000006","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000006.json","Tim","Valentine","1926-03-15","M","D",,,"411065","15073",,"","",false,"4","2013-04-12 20:11:58 -0400","ocd-division/country:us/state:nc/cd:2","NC","2",false,"3702",,,,,,,,,,
"V000027","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000027.json","Guy","Vander Jagt","1931-08-26","M","R",,,"411119","10794",,"","",false,"22","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:mi/cd:9","MI","9",false,"2609","Adrian",,,,,,,,,
"V000087","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000087.json","Bruce","Vento","1940-10-07","M","D",,,"400612","14458",,"","",false,"10","2013-04-12 20:12:00 -0400","ocd-division/country:us/state:mn/cd:4","MN","4",false,"2704","F.",,,,,,,,,
"V000108","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000108.json","Peter","Visclosky","1949-08-13","M","D","RepVisclosky","PeteVisclosky1","400417","15124","/m/022r85","","https://visclosky.house.gov",false,"2","2019-01-06 15:20:42 -0500","ocd-division/country:us/state:in/cd:1","IN","1",false,"1801","J.","6785","repvisclosky","26851","N00003813","https://visclosky.house.gov/rss.xml",,,,
"V000112","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000112.json","Harold","Volkmer","1931-04-04","M","D",,,"411166","14459",,"","",false,"10","2013-04-12 20:11:59 -0400","ocd-division/country:us/state:mo/cd:9","MO","9",false,"2909","Lee",,,,,,,,,
"V000124","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000124.json","Barbara","Vucanovich","1921-06-22","F","R",,,"411178","15074",,"","",false,"4","2013-04-12 20:11:59 -0400","ocd-division/country:us/state:nv/cd:2","NV","2",false,"3202","Farrell",,,,,,,,,
"W000038","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000038.json","Alton","Waldon","1936-12-21",,"D",,,"411218","15243",,"","",false,"2","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:ny/cd:6","NY","6",false,"3606","R.",,,,,,,,,
"W000044","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000044.json","Douglas","Walgren","1940-12-28",,"D",,,"411224","14460",,"","",false,"10","2013-04-12 20:11:55 -0400","ocd-division/country:us/state:pa/cd:18","PA","18",false,"4218",,,,,,,,,,
"W000068","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000068.json","Robert","Walker","1942-12-23","M","R",,,"411247","14461",,"","",false,"10","2008-08-22 06:18:13 -0400","ocd-division/country:us/state:pa/cd:16","PA","16",false,"4216","Smith",,,,,,,,,
"W000194","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000194.json","Wes","Watkins","1938-12-15","M","D",,,"400540","14462",,"","",false,"10","2008-08-22 06:16:28 -0400","ocd-division/country:us/state:ok/cd:3","OK","3",false,"4003",,,,,,,,,,
"W000215","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000215.json","Henry","Waxman","1939-09-12","M","D","WaxmanClimate","RepHenryWaxman","400425","14280","/m/024tqw","","http://waxman.house.gov",false,"12","2016-06-14 16:33:35 -0400","ocd-division/country:us/state:ca/cd:24","CA","24",false,"0624","A.","8319","Rep.HenryWaxman",,,,,,,
"W000227","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000227.json","James","Weaver","1927-08-08","M","D",,,"411395","14281",,"","",false,"12","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:or/cd:4","OR","4",false,"4104","Howard",,,,,,,,,
"W000237","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000237.json","John","Weber","1952-07-24","M","R",,,"411405","14868",,"","",false,"6","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:mn/cd:2","MN","2",false,"2702","Vincent",,,,,,,,,
"W000258","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000258.json","Theodore","Weiss","1927-09-17","M","D",,,"411426","14463",,"","",false,"10","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ny/cd:17","NY","17",false,"3617","S.",,,,,,,,,
"W000326","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000326.json","Alan","Wheat","1951-10-16","M","D",,,"411488","15075",,"","",false,"4","2008-08-22 06:17:36 -0400","ocd-division/country:us/state:mo/cd:5","MO","5",false,"2905","Dupree",,,,,,,,,
"W000406","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000406.json","George","Whitehurst","1925-03-12","M","R",,,"411566","12033",,"","",false,"18","2013-04-12 20:11:53 -0400","ocd-division/country:us/state:va/cd:2","VA","2",false,"5102","William",,,,,,,,,
"W000419","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000419.json","Charles","Whitley","1927-01-03","M","D",,,"411578","14464",,"","",false,"10","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:nc/cd:3","NC","3",false,"3703","Orville",,,,,,,,,
"W000426","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000426.json","Robert","Whittaker","1939-09-18","M","R",,,"411585","14670",,"","",false,"8","2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ks/cd:5","KS","5",false,"2005","Russell",,,,,,,,,
"W000428","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000428.json","Jamie","Whitten","1910-04-18","M","D",,,"411587","10075",,"","",false,"46","2008-08-22 06:16:20 -0400","ocd-division/country:us/state:ms/cd:1","MS","1",false,"2801","Lloyd",,,,,,,,,
"W000520","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000520.json","John","Williams","1937-10-30","M","D",,,"411677","14672",,"","",false,"8","2008-08-22 06:17:25 -0400","ocd-division/country:us/state:mt/cd:1","MT","At-Large",true,"3000","Patrick",,,,,,,,,
"W000570","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000570.json","Charles","Wilson","1933-06-01","M","D",,,"411725","14062",,"","",false,"14","2008-08-22 06:16:24 -0400","ocd-division/country:us/state:tx/cd:2","TX","2",false,"4802",,,,,,,,,,
"W000647","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000647.json","Timothy","Wirth","1939-09-22","M","D",,,"411801","14282",,"","",false,"12","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:co/cd:2","CO","2",false,"0802","E.",,,,,,,,,
"W000654","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000654.json","Robert","Wise","1948-01-06","M","D",,,"400614","15076",,"","",false,"4","2017-11-29 06:35:54 -0500","ocd-division/country:us/state:wv/cd:3","WV","3",false,"5403","E.",,,,,,"Jr.",,,
"W000672","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000672.json","Frank","Wolf","1939-01-30","M","R","RepWOLFPress","repfrankwolf","400435","14869","/m/027zy9","","http://wolf.house.gov",false,"6","2016-06-14 16:33:36 -0400","ocd-division/country:us/state:va/cd:10","VA","10",false,"5110","R.","7508","RepFrankWolf",,,,,,,
"W000682","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000682.json","Howard","Wolpe","1939-11-03","M","D",,,"411834","14673",,"","",false,"8","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:mi/cd:3","MI","3",false,"2603","Eliot",,,,,,,,,
"W000752","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000752.json","George","Wortley","1926-12-08","M","R",,,"411901","14870",,"","",false,"6","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ny/cd:27","NY","27",false,"3627","Cornelius",,,,,,,,,
"W000763","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000763.json","James","Wright","1922-12-22","M","D",,,"411912","10391",,"","",false,"32","2013-04-12 20:11:55 -0400","ocd-division/country:us/state:tx/cd:12","TX","12",false,"4812","Claude",,,,,,,,,
"W000779","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000779.json","Ron","Wyden","1949-05-03","M","D","RonWyden","senronwyden","300100","14871","/m/0178p9","","https://www.wyden.senate.gov",false,"6","2019-11-18 02:30:21 -0500","ocd-division/country:us/state:or/cd:3","OR","3",false,"4103",,"1962",,"27036","N00007724",,,,,
"W000781","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000781.json","Chalmers","Wylie","1920-11-23",,"R",,,"411929","11058",,"","",false,"20","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:oh/cd:15","OH","15",false,"3915","Pangburn",,,,,,,,,
"Y000013","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000013.json","Sidney","Yates","1909-08-27","M","D",,,"411947","10421",,"","",false,"36","2013-04-12 20:11:59 -0400","ocd-division/country:us/state:il/cd:9","IL","9",false,"1709","R.",,,,,,,,,
"Y000014","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000014.json","Gus","Yatron","1927-10-16",,"D",,,"411948","12035",,"","",false,"18","2013-04-12 20:11:57 -0400","ocd-division/country:us/state:pa/cd:6","PA","6",false,"4206",,,,,,,,,,
"Y000031","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000031.json","C. W. Bill","Young","1930-12-16","M","R",,"CongBillYoung","400439","13047","/m/025234","","",false,"16","2016-06-14 16:33:46 -0400","ocd-division/country:us/state:fl/cd:8","FL","8",false,"1208",,"5259",,,,,,,,
"Y000051","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000051.json","Robert","Young","1923-11-22","M","D",,,"411983","14465",,"","",false,"10","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:mo/cd:2","MO","2",false,"2902","Anton",,,,,,,,,
"Y000033","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000033.json","Don","Young","1933-06-09","M","R","RepDonYoung","RepDonYoung","400440","14066","/m/024p1k","","https://donyoung.house.gov",false,"14","2021-03-02 02:36:01 -0500","ocd-division/country:us/state:ak/cd:1","AK","At-Large",true,"0200",,"1897","RepDonYoung","26717","N00007999","https://donyoung.house.gov/news/rss.aspx",,,,
"Z000014","Representative","Rep.","https://api.propublica.org/congress/v1/members/Z000014.json","Edwin","Zschau","1940-01-06","M","R",,,"412007","15077",,"","",false,"4","2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ca/cd:12","CA","12",false,"0612","Van Wyck",,,,,,,,,
