"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","facebook_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","in_office","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","youtube_account","leadership_role","suffix"
"C001066","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001066.json","Kathy","Castor","1966-08-20","F","D","USRepKCastor","USRepKathyCastor","412195","1022874","53825","20708","N00027514","/m/0dq1v6","H6FL11126","https://castor.house.gov","https://castor.house.gov/news/rss.aspx",true,"18","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:fl/cd:14","2052 Rayburn House Office Building","202-225-3376","FL","14",false,"1214",0,50,0,,"RepKathyCastor",,
"C001091","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001091.json","Joaquín","Castro","1974-09-16","M","D","JoaquinCastrotx","326420614138023","412576","63974","49227","21362","N00033316","/m/0bmclg","H2TX35011","https://castro.house.gov",,true,"12","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:tx/cd:20","2241 Rayburn House Office Building","202-225-3236","TX","20",false,"4820",0,50,0,,"JoaquinCastroTX",,
"C001135","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001135.json","Lori","Chavez-DeRemer","1968-04-07","F","R",,,"456933",,,,,,"H2OR05209","https://chavez-deremer.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:or/cd:5","1722 Longworth House Office Building","202-225-5711","OR","5",false,"4105",0,50,0,,,,
"C001127","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001127.json","Sheila","Cherfilus-McCormick","1979-01-25","F","D","CongresswomanSC",,"456865",,,,"N00043504",,"H8FL20032","https://cherfilus-mccormick.house.gov",,true,"4","2024",31,2,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:fl/cd:20","242 Cannon House Office Building","202-225-1313","FL","20",false,"1220",6.45,39.29,7.14,,,,
"C001080","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001080.json","Judy","Chu","1953-07-07","F","D","RepJudyChu","RepJudyChu","412379","92573","16539","20955","N00030600","/m/0krsk2","H0CA32101","https://chu.house.gov","https://chu.house.gov/rss.xml",true,"18","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ca/cd:28","2423 Rayburn House Office Building","202-225-5464","CA","28",false,"0628",0,43.33,6.67,,"RepJudyChu",,
"C001084","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001084.json","David","Cicilline","1961-07-15","M","D","RepCicilline","CongressmanDavidCicilline","412470","1033865","7349","21172","N00032019","/m/04t97v","H0RI01073","https://cicilline.house.gov","https://cicilline.house.gov/rss.xml",true,"14","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ri/cd:1","2233 Rayburn House Office Building","202-225-4911","RI","1",false,"4401",0,46.67,3.33,,"RepDavidCicilline",,
"C001133","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001133.json","Juan","Ciscomani","1982-08-30","M","R",,,"456880",,,,,,"H2AZ02360","https://ciscomani.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:az/cd:6","1429 Longworth House Office Building","202-225-2542","AZ","6",false,"0406",0,50,0,,,,
"C001101","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001101.json","Katherine","Clark","1963-07-17","F","D","RepKClark","CongresswomanClark","412600","73178","35858","21375","N00035278","/m/0fpjc8b","H4MA05084","https://katherineclark.house.gov",,true,"12","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ma/cd:5","2368 Rayburn House Office Building","202-225-2836","MA","5",false,"2505",0,46.67,3.33,,,"Assistant Speaker of the House",
"C001067","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001067.json","Yvette","Clarke","1964-11-21","F","D","RepYvetteClarke","repyvettedclarke","412221","1022875","44741","20733","N00026961","/m/06h90t","H4NY11138","https://clarke.house.gov","https://clarke.house.gov/category/press-releases/feed/",true,"18","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ny/cd:9","2058 Rayburn House Office Building","202-225-6231","NY","9",false,"3609",0,43.33,6.67,"D.","repyvetteclarke",,
"C001061","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001061.json","Emanuel","Cleaver","1944-10-26","M","D","RepCleaver","emanuelcleaverii","400639","10933","39507","20517","N00026790","/m/04cbbm","H4MO05234","https://cleaver.house.gov","https://cleaver.house.gov/rss.xml",true,"20","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:mo/cd:5","2217 Rayburn House Office Building","202-225-4535","MO","5",false,"2905",0,50,0,,"repcleaver",,"II"
"C001118","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001118.json","Ben","Cline","1972-02-29","M","R","RepBenCline",,"412832",,"50959",,"N00042296","/m/04yf6mk","H8VA06104","https://cline.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:va/cd:6","2443 Rayburn House Office Building","202-225-5431","VA","6",false,"5106",0,46.67,3.33,,,,
"C001115","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001115.json","Michael","Cloud","1975-05-13","M","R","RepCloudTX",,"412746","10322","177350",,"N00041882","/g/11f6y3n6vk","H8TX27049","https://cloud.house.gov",,true,"8","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:tx/cd:27","171 Cannon House Office Building","202-225-7742","TX","27",false,"4827",0,50,0,,,,
"C000537","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000537.json","James","Clyburn","1940-07-21","M","D","WhipClyburn","jameseclyburn","400075","21607","27066","39301","N00002408","/m/03c469","H2SC02042","https://clyburn.house.gov",,true,"32","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:sc/cd:6","274 Cannon House Office Building","202-225-3315","SC","6",false,"4506",0,46.67,3.33,"E.","repjamesclyburn","House Majority Whip",
"C001116","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001116.json","Andrew","Clyde","1963-11-22","M","R",,,"456813",,,,"N00046654","/g/11j32tm4v4","H0GA09246","https://clyde.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ga/cd:9","445 Cannon House Office Building","202-225-9893","GA","9",false,"1309",0,50,0,,,,
"C001068","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001068.json","Steve","Cohen","1949-05-24","M","D","RepCohen","CongressmanSteveCohen","412236","1022876","24340","20748","N00003225","/m/04l8cr","H6TN09068","https://cohen.house.gov","https://cohen.house.gov/rss.xml",true,"18","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:tn/cd:9","2268 Rayburn House Office Building","202-225-3265","TN","9",false,"4709",0,50,0,,"repcohen",,
"C001053","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001053.json","Tom","Cole","1949-04-28","M","R","TomColeOK04","TomColeOK04","400077","1003609","46034","20344","N00025726","/m/03tqb0","H2OK04055","https://cole.house.gov","https://cole.house.gov/rss.xml",true,"22","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ok/cd:4","2207 Rayburn House Office Building","202-225-6165","OK","4",false,"4004",0,50,0,,"reptomcole",,
"C001129","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001129.json","Mike","Collins","1967-07-02","M","R",,,"456895",,,,,,"H4GA10071","https://collins.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ga/cd:10","1223 Longworth House Office Building","202-225-4101","GA","10",false,"1310",0,50,0,,,,
"C001108","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001108.json","James","Comer","1972-08-19","M","R","RepJamesComer","congressmancomer","412676","76619","35169","21565","N00038260","/m/0j65cf0","H6KY01110","https://comer.house.gov",,true,"10","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ky/cd:1","2410 Rayburn House Office Building","202-225-3115","KY","1",false,"2101",0,50,0,,,,
"C001078","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001078.json","Gerald","Connolly","1950-03-30","M","D","GerryConnolly","CongressmanGerryConnolly","412272","1015936","95078","20952","N00029891","/m/04f40kn","H8VA11062","https://connolly.house.gov",,true,"16","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:va/cd:11","2265 Rayburn House Office Building","202-225-1492","VA","11",false,"5111",0,46.67,3.33,"E.","repconnolly",,
"C001110","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001110.json","J.","Correa","1958-01-24","M","D","reploucorrea","RepLouCorrea","412688","46310","9732","21711","N00037260","/m/02q_np2","H6CA46116","https://correa.house.gov",,true,"8","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ca/cd:46","2301 Rayburn House Office Building","202-225-2965","CA","46",false,"0646",0,46.67,3.33,"Luis",,,
"C001059","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001059.json","Jim","Costa","1952-04-13","M","D","RepJimCosta","RepJimCosta","400618","19599","3577","20501","N00026341","/m/04chm2","H4CA20082","https://costa.house.gov","https://costa.house.gov/rss.xml",true,"20","2024",31,1,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ca/cd:21","2081 Rayburn House Office Building","202-225-3341","CA","21",false,"0621",3.23,48.28,0,,"RepJimCostaCA20",,
"C001069","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001069.json","Joe","Courtney","1953-04-06","M","D","RepJoeCourtney","joecourtney","412193","1021284","30333","20706","N00024842","/m/0700nd","H2CT02112","https://courtney.house.gov","https://courtney.house.gov/rss.xml",true,"18","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ct/cd:2","2449 Rayburn House Office Building","202-225-2076","CT","2",false,"0902",0,50,0,,"repcourtney",,
"C001119","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001119.json","Angie","Craig","1972-02-14","F","D","RepAngieCraig",,"412789",,"166261",,"N00037039","/g/11gtcwmfp3","H6MN02131","https://craig.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:mn/cd:2","2442 Rayburn House Office Building","202-225-2271","MN","2",false,"2702",0,50,0,,,,
"C001132","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001132.json","Eli","Crane","1980-01-03","M","R",,,"456879",,,,,,"H2AZ01354","https://crane.house.gov/",,true,"2","2024",31,0,1,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:az/cd:2","1229 Longworth House Office Building","202-225-3361","AZ","2",false,"0402",0,43.33,10,,,,
"C001087","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001087.json","Rick","Crawford","1966-01-22","M","R","RepRickCrawford","RepRickCrawford","412400","623259","119208","21106","N00030770","/m/0czb3pp","H0AR01083","https://crawford.house.gov","https://crawford.house.gov/news/rss.aspx",true,"14","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ar/cd:1","2422 Rayburn House Office Building","202-225-4076","AR","1",false,"0501",0,50,0,,"RepRickCrawford",,
"C001120","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001120.json","Dan","Crenshaw","1984-03-14","M","R","RepDanCrenshaw",,"412820",,"177270",,"N00042224","/g/11gtg5t4wg","H8TX02166","https://crenshaw.house.gov",,true,"6","2024",31,7,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:tx/cd:2","248 Cannon House Office Building","202-225-6565","TX","2",false,"4802",22.58,34.78,0,,,,
"C001130","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001130.json","Jasmine","Crockett","1981-03-29","F","D",,,"456944",,,,,,"H2TX30178","https://crockett.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:tx/cd:30","1616 Longworth House Office Building","202-225-8885","TX","30",false,"4830",0,43.33,6.67,,,,
"C001121","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001121.json","Jason","Crow","1979-03-15","M","D","RepJasonCrow",,"412762",,"180218",,"N00040876","/g/11gzqdw_wg","H8CO06229","https://crow.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:co/cd:6","1323 Longworth House Office Building","202-225-7882","CO","6",false,"0806",0,50,0,,,,
"C001063","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001063.json","Henry","Cuellar","1955-09-19","M","D","RepCuellar","152569121550","400657","1013062","5486","20533","N00024978","/m/04clj6","H2TX23082","https://cuellar.house.gov","https://cuellar.house.gov/news/rss.aspx",true,"20","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:tx/cd:28","2372 Rayburn House Office Building","202-225-1640","TX","28",false,"4828",0,46.67,3.33,,"henrycuellar",,
"C001114","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001114.json","John","Curtis","1960-05-10","M","R","RepJohnCurtis","RepJohnCurtis","412740",,"123390","21755","N00041221","/m/0bmdhtb","H8UT03238","https://curtis.house.gov","https://curtis.house.gov/category/press-releases/feed/",true,"8","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ut/cd:3","2323 Rayburn House Office Building","202-225-7751","UT","3",false,"4903",0,50,0,,,,
"D000632","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000632.json","Anthony","D'Esposito","1982-02-22","M","R",,,"456922",,,,,,"H2NY04277","https://desposito.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ny/cd:4","1508 Longworth House Office Building","202-225-5516","NY","4",false,"3604",0,46.67,3.33,,,,
"D000629","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000629.json","Sharice","Davids","1980-05-22","F","D","RepDavids",,"412780",,"181201",,"N00042626","/g/11fgm1fq16","H8KS03155","https://davids.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ks/cd:3","2435 Rayburn House Office Building","202-225-2865","KS","3",false,"2003",0,50,0,,,,
"D000626","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000626.json","Warren","Davidson","1970-03-01","M","R","WarrenDavidson","CongressmanWarrenDavidson","412675","102555","166760","21564","N00038767","/g/11cmmch3q8","H6OH08315","https://davidson.house.gov",,true,"10","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:oh/cd:8","2113 Rayburn House Office Building","202-225-6205","OH","8",false,"3908",0,46.67,3.33,,,,
"D000230","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000230.json","Donald","Davis","1971-08-29","M","D",,,"456912",,,,,,"H2NC02287","https://dondavis.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:nc/cd:1","1123 Longworth House Office Building","202-225-3101","NC","1",false,"3701",0,50,0,"G.",,,
"D000096","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000096.json","Danny","Davis","1941-09-06","M","D","RepDannyDavis","CongressmanDKDavis","400093","44325","233","29717","N00004884","/m/0256k7","H4IL07037","https://davis.house.gov",,true,"28","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:il/cd:7","2159 Rayburn House Office Building","202-225-5006","IL","7",false,"1707",0,43.33,6.67,"K.","dannykdavis07",,
"D000594","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000594.json","Mónica","De La Cruz","1974-11-11","F","R",,,"456943",,,,,,"H0TX15124","https://delacruz.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:tx/cd:15","1415 Longworth House Office Building","202-225-9901","TX","15",false,"4815",0,50,0,,,,
"D000631","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000631.json","Madeleine","Dean","1959-06-06","F","D","RepDean",,"412809",,"136484",,"N00042894","/m/0nfwmy_","H8PA04116","https://dean.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:pa/cd:4","150 Cannon House Office Building","202-225-4731","PA","4",false,"4204",0,50,0,,,,
"D000197","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000197.json","Diana","DeGette","1957-07-29","F","D","RepDianaDeGette","DianaDeGette","400101","90293","561","29710","N00006134","/m/024z95","H6CO01141","https://degette.house.gov","https://degette.house.gov/rss.xml",true,"28","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:co/cd:1","2111 Rayburn House Office Building","202-225-4431","CO","1",false,"0801",0,43.33,6.67,,"RepDianaDeGette",,
"D000216","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000216.json","Rosa","DeLauro","1943-03-02","F","D","RosaDeLauro","CongresswomanRosaDeLauro","400103","19040","26788","29109","N00000615","/m/024zn0","H0CT03072","https://delauro.house.gov","https://delauro.house.gov/rss.xml",true,"34","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ct/cd:3","2413 Rayburn House Office Building","202-225-3661","CT","3",false,"0903",0,50,0,,"rosadelauro",,
