"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix","leadership_role"
"M000933","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000933.json","James","Moran","1945-05-16","M","D","Jim_Moran","RepJamesPMoran","400283","29149","/m/025bgj","","http://moran.house.gov",false,"18",1873,118,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:va/cd:8","VA","8",false,"5108",6.3,97.63,2.77,"P.","4269","RepJimMoran",,,,,
"M000934","Representative","Rep.","https://api.propublica.org/congress/v1/members/M000934.json","Jerry","Moran","1954-05-29","M","R","JerryMoran","senatorjerrymoran","400284","29722","/m/024s8t","","https://www.moran.senate.gov",false,"12",1873,56,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ks/cd:1","KS","1",false,"2001",2.99,92.12,8.45,,"45469","jerrymoran","542","N00005282","https://www.moran.senate.gov/public/?a=rss.feed",,
"M001151","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001151.json","Tim","Murphy","1952-09-11","M","R","RepTimMurphy","TimMurphyPA18","400285","20346","/m/0517t7","","https://murphy.house.gov/",false,"6",1873,42,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:pa/cd:18","PA","18",false,"4218",2.24,85.52,14.93,,"1003612","reptimmurphy","9794","N00024992",,,
"M001168","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001168.json","Patrick","Murphy","1973-10-19","M","D",,,"412233","20745","/m/085srz","","0",false,"2",1873,25,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:pa/cd:8","PA","8",false,"4208",1.33,93.79,6.76,"J.","1021384",,,,,,
"M001169","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001169.json","Christopher","Murphy","1973-08-03","M","D","senmurphyoffice","senchrismurphy","412194","20707","/m/0cy_dh","","https://www.murphy.senate.gov",false,"2",1873,21,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ct/cd:5","CT","5",false,"0905",1.12,98.24,2.3,"S.","1021270","chrismurphyct","17189","N00027566",,,
"M001120","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001120.json","John","Murtha","1932-06-17","M","D",,"JohnMurtha","400286","14072","/m/02_hqc","","",false,"36",1873,115,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:pa/cd:12","PA","12",false,"4212",6.14,97.51,3.06,"P.",,,,,,,
"M001152","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001152.json","Marilyn","Musgrave","1949-01-27","F","R",,,"400287","20311",,"","",false,"6",1873,73,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:co/cd:4","CO","4",false,"0804",3.9,94.69,5.82,"N.",,,,,,,
"M001134","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001134.json","Sue","Myrick","1941-08-01","F","R","SueMyrick","SueMyrickNC09","400288","29549","/m/03g_vm","","",false,"14",1873,122,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nc/cd:9","NC","9",false,"3709",6.51,94.37,6.1,,"1172",,,,,,
"N000002","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000002.json","Jerrold","Nadler","1947-06-13","M","D","RepJerryNadler","congressmannadler","400289","29377","/m/03tk11","","https://nadler.house.gov",false,"18",1873,97,0,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:ny/cd:8","NY","8",false,"3608",5.18,98.64,1.65,,"26159","CongressmanNadler","26980","N00000939",,,
"N000179","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000179.json","Grace","Napolitano","1936-12-04","F","D","GraceNapolitano","RepGraceNapolitano","400290","29903","/m/024v0s","","https://napolitano.house.gov",false,"10",1873,44,0,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:ca/cd:38","CA","38",false,"0638",2.35,99.11,1.44,"F.","57873","RepGraceNapolitano","8393","N00006789","https://napolitano.house.gov/rss.xml",,
"N000015","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000015.json","Richard","Neal","1949-02-14","M","D","RepRichardNeal","RepRichardENeal","400291","15616","/m/028vm4","","https://neal.house.gov",false,"20",1873,124,0,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:ma/cd:2","MA","2",false,"2502",6.62,99.59,0.99,"E.","6103","reprichardneal","26895","N00000153","https://neal.house.gov/rss.xml",,
"N000182","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000182.json","Randy","Neugebauer","1949-12-24","M","R","RandyNeugebauer","RandyNeugebauer","400441","20353","/m/03tn5k","","http://randy.house.gov",false,"6",1873,53,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:19","TX","19",false,"4819",2.83,93.79,6.72,,"1010920","rep.randy.neugebauer",,,,,
"N000147","Delegate","Del.","https://api.propublica.org/congress/v1/members/N000147.json","Eleanor","Norton","1937-06-13","F","D","EleanorNorton","EleanorHNorton","400295",,"/m/01s_vp","","https://norton.house.gov",false,"18",471,49,0,"2021-03-02 02:35:49 -0500","ocd-division/country:us/state:dc/cd:79","DC","At-Large",true,"1198",10.4,96.14,4.1,"Holmes","882","CongresswomanNorton","775","N00001692","https://norton.house.gov/rss.xml",,
"N000159","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000159.json","Charles","Norwood","1941-07-27","M","R",,,"400296","29513",,"","",false,"14",98,89,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ga/cd:10","GA","10",false,"1310",90.82,100,0,"W.",,,,,,,
"N000181","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000181.json","Devin","Nunes","1973-10-01","M","R","RepDevinNunes","RepDevinNunes","400297","20307","/m/024tds","","https://nunes.house.gov",false,"6",1873,71,2,"2021-03-02 02:35:49 -0500","ocd-division/country:us/state:ca/cd:21","CA","21",false,"0621",3.79,95.49,5.02,,"1003553",,"16725","N00007248",,,
"O000006","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000006.json","James","Oberstar","1934-09-10","M","D","JimOberstar","RepOberstar","400299","14265",,"","",false,"34",1873,208,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mn/cd:8","MN","8",false,"2708",11.11,97.93,2.56,"L.","457",,,,,,
"O000007","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000007.json","David","Obey","1938-10-03","M","D",,"CongressmanDaveObey","400300","12036",,"","",false,"40",1873,30,4,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:wi/cd:7","WI","7",false,"5507",1.6,98.68,1.87,"R.","1621",,,,,,
"O000085","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000085.json","John","Olver","1936-09-03","M","D",,,"400301","15844",,"","",false,"18",1873,31,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ma/cd:1","MA","1",false,"2501",1.66,98.13,2.31,"W.","18777",,,,,,
"O000107","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000107.json","Solomon","Ortiz","1938-06-03","M","D",,,"400302","15049","/m/03twkj","","",false,"26",1873,272,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:27","TX","27",false,"4827",14.52,97.9,2.67,"P.","2070",,,,,,
"P000034","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000034.json","Frank","Pallone","1951-10-30","M","D","FrankPallone","repfrankpallone","400308","15454","/m/0g6t5w","","https://pallone.house.gov",false,"22",1873,35,0,"2021-03-02 02:35:49 -0500","ocd-division/country:us/state:nj/cd:6","NJ","6",false,"3406",1.87,98.73,1.82,,"6107","repfrankpallone","26951","N00000781","https://pallone.house.gov/rss.xml",,
"P000096","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000096.json","Bill","Pascrell","1937-01-25","M","D","BillPascrell","RepPascrell","400309","29741","/m/03txs_","","https://pascrell.house.gov",false,"12",1873,63,0,"2021-03-02 02:35:50 -0500","ocd-division/country:us/state:nj/cd:8","NJ","8",false,"3408",3.36,98.43,2.13,,"45543","pascrell","478","N00000751",,"Jr.",
"P000099","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000099.json","Ed","Pastor","1943-06-28","M","D","PastorForAZ",,"400310","29101","/m/024p6d","","http://www.pastor.house.gov",false,"18",1873,47,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:az/cd:4","AZ","4",false,"0404",2.51,98.22,2.34,,"20628",,,,,,
"P000583","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000583.json","Ron","Paul","1935-08-20","M","R","RepRonPaul","CongressmanRonPaul","400311","14290","/m/016lh0","","",false,"20",1873,460,5,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:14","TX","14",false,"4814",24.56,76.67,23.69,,"45747",,,,,,
"P000149","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000149.json","Donald","Payne","1934-07-16","M","D","Payne10thNJ","CongressmanPayne","400312","15622","/m/0jwr2v8","","https://payne.house.gov/",false,"20",1873,130,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nj/cd:10","NJ","10",false,"3410",6.94,97.27,3.14,"M.","6108",,,,"https://payne.house.gov/rss.xml",,
"P000588","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000588.json","Steve","Pearce","1947-08-24","M","R","RepStevePearce","NMStevePearce","400313","20337","/m/033t2h","","https://pearce.house.gov",false,"6",1873,58,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nm/cd:2","NM","2",false,"3502",3.1,95.25,5.26,,"12063","RepStevePearce","10655","N00012672",,,
"P000197","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000197.json","Nancy","Pelosi","1940-03-26","F","D","SpeakerPelosi","nancypelosi","400314","15448","/m/012v1t","","https://pelosi.house.gov",false,"22",1873,1695,0,"2021-03-02 02:35:50 -0500","ocd-division/country:us/state:ca/cd:8","CA","8",false,"0608",90.5,99.42,1.16,,"6153","NancyPelosi","26732","N00007360","https://pelosi.house.gov/rss.xml",,"Speaker of the House"
"P000587","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000587.json","Mike","Pence","1959-06-07","M","R","RepMikePence","CongressmanMikePence","400315","20117","/m/022r9r","","",false,"8",1873,111,7,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:in/cd:6","IN","6",false,"1806",5.93,92.36,8.16,,,,,,,,
"P000593","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000593.json","Ed","Perlmutter","1953-05-01","M","D","RepPerlmutter","RepPerlmutter","412192","20705","/m/07n9ns","","https://perlmutter.house.gov",false,"2",1873,54,0,"2021-03-02 02:35:50 -0500","ocd-division/country:us/state:co/cd:7","CO","7",false,"0807",2.88,97.44,3.01,,"1021382","RepPerlmutter","2653","N00027510",,,
"P000258","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000258.json","Collin","Peterson","1944-06-29","M","D",,,"400316","29127","/m/02h2my","","https://collinpeterson.house.gov",false,"18",1873,51,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mn/cd:7","MN","7",false,"2707",2.72,92.93,7.51,"C.","23978",,"26926","N00004558","https://collinpeterson.house.gov/rss.xml",,
"P000263","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000263.json","John","Peterson","1938-12-25","M","R",,,"400317","29751",,"","",false,"12",1873,350,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:pa/cd:5","PA","5",false,"4205",18.69,93.15,7.05,"E.",,,,,,,
"P000265","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000265.json","Tom","Petri","1940-05-28","M","R",,"TomPetri","400318","14675","/m/024tmj","","http://petri.house.gov",false,"30",1873,7,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:wi/cd:6","WI","6",false,"5506",0.37,90.12,10.43,,"3190","thomaspetri",,,,,
"P000323","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000323.json","Charles","Pickering","1963-08-10","M","R",,,"400319","29734",,"","",false,"12",1873,254,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ms/cd:3","MS","3",false,"2803",13.56,93.71,6.79,"W.",,,,,,,
"P000373","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000373.json","Joe","Pitts","1939-10-10","M","R","RepJoePitts","congressmanjoepitts","400320","29752","/m/03twrl","","http://pitts.house.gov",false,"12",1873,99,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:pa/cd:16","PA","16",false,"4216",5.29,94.96,5.56,,"11706","94156528752",,,,,
"P000585","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000585.json","Todd","Platts","1962-03-05","M","R",,"RepToddPlatts","400321","20135",,"","",false,"8",1873,47,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:pa/cd:19","PA","19",false,"4219",2.51,86.28,14.11,"R.","87190",,,,,,
"P000592","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000592.json","Ted","Poe","1948-09-10","M","R","JudgeTedPoe","CongressmanTedPoe","400652","20528","/m/04928s","","https://poe.house.gov",false,"4",1873,106,5,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:2","TX","2",false,"4802",5.66,90.47,9.94,,"1011398","106631626049851","49198","N00026457",,,
"P000422","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000422.json","Earl","Pomeroy","1952-09-02","M","D",,"earlpomeroy","400323","29384","/m/027dby","","",false,"16",1873,38,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nd/cd:1","ND","At-Large",true,"3800",2.03,97.23,3.26,,"11486",,,,,,
"P000589","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000589.json","Jon","Porter","1955-05-16","M","R",,,"400324","20334",,"","",false,"6",1873,38,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nv/cd:3","NV","3",false,"3203",2.03,86.07,14.49,"Christopher",,,,,,,
"P000591","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000591.json","Tom","Price","1954-10-08","M","R","RepTomPrice","RepTomPrice","400626","20505","/m/2F04z48c","","https://tomprice.house.gov",false,"4",1873,18,4,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ga/cd:6","GA","6",false,"1306",0.96,93.4,7.15,,"1013044","reptomprice",,,"http://tomprice.house.gov/rss.xml",,
"P000523","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000523.json","David","Price","1940-08-17","M","D","RepDavidEPrice","RepDavidPrice","400326","15438","/m/034dxn","","https://price.house.gov",false,"20",1873,29,0,"2021-03-02 02:35:51 -0500","ocd-division/country:us/state:nc/cd:4","NC","4",false,"3704",1.55,99.28,1.21,"E.","6748","RepDavidEPrice","119","N00002260","https://price.house.gov/rss.xml",,
"P000555","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000555.json","Deborah","Pryce","1951-07-29","F","R",,,"400327","29390",,"","",false,"16",1873,402,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:oh/cd:15","OH","15",false,"3915",21.46,89.89,10.53,"D.",,,,,,,
"P000586","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000586.json","Adam","Putnam","1974-07-31","M","R",,"FL12Putnam","400328","20113","/m/0252pg","","",false,"8",1873,68,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:fl/cd:12","FL","12",false,"1212",3.63,96.3,4.21,"H.","87910",,,,,,
"R000004","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000004.json","George","Radanovich","1955-06-20","M","R","RepRadanovich","RadanovichCA19","400330","29505",,"","",false,"14",1873,227,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:19","CA","19",false,"0619",12.12,94.5,6.06,"P.","36533",,,,,,
"R000011","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000011.json","Nick","Rahall","1949-05-20","M","D",,"NRAHALLWV03","400331","14448","/m/024zc8","","http://rahall.house.gov",false,"32",1873,13,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:wv/cd:3","WV","3",false,"5403",0.69,96.56,3.99,"J.","8272","NickRahall",,,,"II",
"R000033","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000033.json","James","Ramstad","1946-05-06","M","R",,,"400332","15832",,"","",false,"18",1873,23,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mn/cd:3","MN","3",false,"2703",1.23,82.75,17.75,"M.",,,,,,,
"R000053","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000053.json","Charles","Rangel","1930-06-11","M","D","CBRangel","RepRangel","400333","13035","/m/024_vw","","http://rangel.house.gov",false,"38",1873,186,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ny/cd:15","NY","15",false,"3615",9.93,99.04,1.51,"B.","1745","CBRangel",,,,,
"R000141","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000141.json","Ralph","Regula","1924-12-03","M","R",,,"400334","14045",,"","",false,"36",1873,18,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:oh/cd:16","OH","16",false,"3916",0.96,89.78,10.77,,,,,,,,
"R000571","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000571.json","Denny","Rehberg","1955-10-05","M","R","DennyRehberg","DennyRehberg","400335","20125","/m/02d4rm","","",false,"8",1873,4,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mt/cd:1","MT","1",false,"3000",0.21,94.17,6.38,,,,,,,,
"R000578","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000578.json","Dave","Reichert","1950-08-29","M","R","DaveReichert","repdavereichert","400660","20536","/m/03dllc","","https://reichert.house.gov",false,"4",1873,32,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:wa/cd:8","WA","8",false,"5308",1.71,84.48,16.08,,"1013064","repdavereichert","51346","N00026885",,,
"R000574","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000574.json","Rick","Renzi","1958-06-11","M","R",,,"400336","20303",,"","",false,"6",1873,151,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:az/cd:1","AZ","1",false,"0401",8.06,88.3,12.18,,,,,,,,
"R000170","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000170.json","Silvestre","Reyes","1944-11-10","M","D","silvestrereyes","RepReyes","400337","29764",,"","",false,"12",1873,105,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:16","TX","16",false,"4816",5.61,98.22,2.36,,"45744",,,,,,
"R000569","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000569.json","Thomas","Reynolds","1950-09-03","M","R",,,"400338","29928",,"","",false,"10",1873,108,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ny/cd:26","NY","26",false,"3626",5.77,94.09,6.26,"M.",,,,,,,
"R000581","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000581.json","Laura","Richardson","1962-04-14","F","D","replrichardson",,"412253","20572","/m/027mfb3","","",false,"2",1025,63,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:37","CA","37",false,"0637",6.15,99.47,0.95,,"1025575",,,,,,
"R000568","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000568.json","Ciro","Rodriguez","1946-12-09","M","D",,,"400339","29771",,"","",false,"2",1873,22,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:23","TX","23",false,"4823",1.17,97.42,3.13,"D.","48779",,,,,,
"R000395","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000395.json","Harold","Rogers","1937-12-31","M","R","RepHalRogers","RepHalRogers","400340","14854","/m/025jnx","","https://halrogers.house.gov",false,"28",1873,39,2,"2021-03-02 02:35:52 -0500","ocd-division/country:us/state:ky/cd:5","KY","5",false,"2105",2.08,96.02,4.55,,"6739","CongressmanHalRogers","26875","N00003473",,,
"R000572","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000572.json","Mike","Rogers","1963-06-02","M","R","RepMikeRogers","RepMikeRogers","400342","20120","/m/0258zm","","https://mikerogers.house.gov/",false,"8",1873,36,5,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mi/cd:8","MI","8",false,"2608",1.92,94.73,5.83,,"86133","168209963203416",,,,,
"R000575","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000575.json","Mike","Rogers","1958-07-16","M","R","RepMikeRogersAL","MikeRogersAL03","400341","20301","/m/024n_s","","https://mikerogers.house.gov",false,"8",1873,37,4,"2021-03-02 02:35:52 -0500","ocd-division/country:us/state:al/cd:3","AL","3",false,"0103",1.98,93.06,7.45,"D.","1014740","CongressmanMikeDRogers","5705","N00024759",,,
"R000409","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000409.json","Dana","Rohrabacher","1947-06-21","M","R",,"RepDanaRohrabacher","400343","15621","/m/02gtr","","https://rohrabacher.house.gov",false,"20",1873,118,4,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:46","CA","46",false,"0646",6.3,91.16,9.31,,"5590",,"26763","N00007151",,,
"R000435","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000435.json","Ileana","Ros-Lehtinen","1952-07-15","F","R","RosLehtinen","IleanaRosLehtinen","400344","15634","/m/02530d","","https://ros-lehtinen.house.gov",false,"20",1873,63,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:fl/cd:18","FL","18",false,"1218",3.36,85.34,15.23,,"3206","iroslehtinen","26815","N00002858",,,
"R000580","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000580.json","Peter","Roskam","1961-09-13","M","R","PeterRoskam","RoskamIL06","412202","20715","/m/0gj190","","https://roskam.house.gov",false,"2",1873,37,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:il/cd:6","IL","6",false,"1706",1.98,94.85,5.66,,"1021912","PeterRoskam","6382","N00004719",,,
"R000573","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000573.json","Mike","Ross","1961-09-01","M","D","RepMikeRoss","MikeRossArkansas04","400345","20102","/m/03yfgq0","","",false,"8",1873,29,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ar/cd:4","AR","4",false,"0504",1.55,95.15,5.4,,"86491",,,,,,
"R000462","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000462.json","Steven","Rothman","1952-10-14","M","D",,,"400346","29742",,"","",false,"12",1873,91,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nj/cd:9","NJ","9",false,"3409",4.86,98.69,1.88,"R.","45112",,,,,,
"R000486","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000486.json","Lucille","Roybal-Allard","1941-06-12","F","D","RepRoybalAllard","RepRoybalAllard","400347","29317","/m/024txf","","https://roybal-allard.house.gov",false,"16",1873,22,10,"2021-03-02 02:35:52 -0500","ocd-division/country:us/state:ca/cd:34","CA","34",false,"0634",1.17,98.57,1.98,,"26136","RepRoybalAllard","26766","N00006671","https://roybal-allard.house.gov/news/rss.aspx",,
"R000487","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000487.json","Edward","Royce","1951-10-12","M","R","RepEdRoyce","RepEdRoyce","400348","29321","/m/024xcy","","https://royce.house.gov",false,"16",1873,48,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:40","CA","40",false,"0640",2.56,92.28,8.29,,"28461","EdRoyce","26772","N00008264",,,
"R000576","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000576.json","C.A. Dutch","Ruppersberger","1946-01-31","M","D","Call_Me_Dutch","ruppersberger","400349","20329","/m/025k36","","https://ruppersberger.house.gov",false,"6",1873,98,0,"2021-03-02 02:35:53 -0500","ocd-division/country:us/state:md/cd:2","MD","2",false,"2402",5.23,98.17,2.41,,"49155","DutchRupp","36130","N00025482","https://ruppersberger.house.gov/rss.xml",,
"R000515","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000515.json","Bobby","Rush","1946-11-23","M","D","RepBobbyRush","CongressmanRush","400350","29346","/m/0255x3","","https://rush.house.gov",false,"16",1873,595,0,"2021-03-02 02:35:53 -0500","ocd-division/country:us/state:il/cd:1","IL","1",false,"1701",31.77,98.49,2.07,"L.","26127","congressmanbobbyrush","26831","N00004887","https://rush.house.gov/rss.xml",,
"R000577","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000577.json","Tim","Ryan","1973-07-16","M","D","RepTimRyan","timryanvision","400352","20343","/m/039tr9","","https://timryan.house.gov",false,"6",1873,71,0,"2021-03-02 02:35:53 -0500","ocd-division/country:us/state:oh/cd:17","OH","17",false,"3917",3.79,98.36,2.2,,"1003608","timryan","45638","N00025280","https://timryan.house.gov/rss.xml",,
"R000570","Representative","Rep.","https://api.propublica.org/congress/v1/members/R000570.json","Paul","Ryan","1970-01-29","M","R","SpeakerRyan","reppaulryan","400351","29939","/m/024v2j","","https://paulryan.house.gov",false,"10",1873,36,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:wi/cd:1","WI","1",false,"5501",1.92,93.34,7.16,"D.","57970","speakerryan","26344","N00004357",,,
"S001158","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001158.json","John","Salazar","1953-07-21","M","D",,,"400620","20502","/m/04cv8k","","",false,"4",1873,27,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:co/cd:3","CO","3",false,"0803",1.44,96.81,3.74,,"1013039",,,,,,
"S001167","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001167.json","Bill","Sali","1954-02-17","M","R",,,"412201","20714",,"","",false,"2",1873,23,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:id/cd:1","ID","1",false,"1601",1.23,90.72,9.84,,,,,,,,
"S001156","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001156.json","Linda","Sánchez","1969-01-28","F","D","RepLindaSanchez","LindaTSanchez","400355","20310","/m/024xc7","","https://lindasanchez.house.gov",false,"6",1873,30,0,"2021-03-02 02:35:53 -0500","ocd-division/country:us/state:ca/cd:39","CA","39",false,"0639",1.6,98.51,2.04,"T.","1003554","CongresswomanLindaSanchez","29674","N00024870","https://lindasanchez.house.gov/rss.xml",,
"S000030","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000030.json","Loretta","Sánchez","1960-01-07","F","D","LorettaSanchez","LorettaSanchezLive","400356","29709","/m/0jbty","","http://lorettasanchez.house.gov",false,"12",1873,108,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:47","CA","47",false,"0647",5.77,98.16,2.3,,"45639","LorettaSanchez",,,,,
"S001168","Representative","Rep.","https://api.propublica.org/congress/v1/members/S001168.json","John","Sarbanes","1962-05-22","M","D","RepSarbanes","RepJohnSarbanes","412212","20724","/m/08_r8n","","https://sarbanes.house.gov",false,"2",1873,14,0,"2021-03-02 02:35:53 -0500","ocd-division/country:us/state:md/cd:3","MD","3",false,"2403",0.75,99.67,0.82,,"1022884","RepSarbanes","66575","N00027751","https://sarbanes.house.gov/rss.xml",,
"S000097","Representative","Rep.","https://api.propublica.org/congress/v1/members/S000097.json","H. James","Saxton","1943-01-22","M","R",,,"400359","15231",,"","",false,"26",1873,150,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nj/cd:3","NJ","3",false,"3403",8.01,85.4,15.14,,,,,,,,
